timestamp,x_px,y_px,z_mm,point_id,sequence_id
1748586700.9798102,306,323,530.0,P2,12
1748586701.0113683,306,323,530.0,P2,12
1748586701.0448909,306,324,527.0,P2,12
1748586701.0763116,307,321,523.0,P2,12
1748586701.123903,310,316,520.0,P2,12
1748586701.1396787,313,310,519.0,P2,12
1748586701.1875172,315,299,515.0,P2,12
1748586701.283039,323,255,581.0,P2,12
1748586701.3150256,326,237,600.0,P2,12
1748586701.346561,328,216,620.0,P2,12
1748586701.3840995,331,194,642.0,P2,12
1748586701.4188492,334,168,669.0,P2,12
1748586701.450417,337,140,704.0,P2,12
1748586701.4817386,343,108,810.0,P2,12
1748586701.513677,348,70,755.0,P2,12
1748586703.290839,347,155,424.0,P2,13
1748586703.309489,335,168,431.0,P2,13
1748586703.3442233,332,205,438.0,P2,13
1748586703.3751132,326,222,447.0,P2,13
1748586703.4130363,322,237,455.0,P2,13
1748586703.4559808,320,249,461.0,P2,13
1748586703.4910283,319,257,467.0,P2,13
1748586703.5090227,320,265,473.0,P2,13
1748586703.557379,320,272,476.0,P2,13
1748586703.5885732,321,277,481.0,P2,13
1748586703.6203856,321,282,485.0,P2,13
1748586703.6569824,320,288,488.0,P2,13
1748586703.6866279,319,293,494.0,P2,13
1748586703.7183876,316,297,498.0,P2,13
1748586703.749872,314,303,500.0,P2,13
1748586703.7894118,312,307,506.0,P2,13
1748586703.8185647,309,311,509.0,P2,13
1748586703.8500433,308,315,515.0,P2,13
1748586703.8816056,307,319,518.0,P2,13
1748586703.9294243,306,320,522.0,P2,13
1748586703.945284,305,322,522.0,P2,13
1748586703.9771578,304,324,526.0,P2,13
1748586704.023176,304,326,525.0,P2,13
1748586704.055713,303,326,523.0,P2,13
1748586704.07499,303,327,525.0,P2,13
1748586704.1246073,303,327,524.0,P2,13
1748586704.1536527,303,326,525.0,P2,13
1748586704.185532,303,327,525.0,P2,13
1748586704.21728,303,326,524.0,P2,13
1748586704.2492828,303,326,525.0,P2,13
1748586704.2809722,303,326,525.0,P2,13
1748586704.3129616,303,327,526.0,P2,13
1748586704.3543668,303,326,524.0,P2,13
1748586704.3803108,303,326,525.0,P2,13
1748586704.4154747,303,326,525.0,P2,13
1748586704.4565036,304,326,527.0,P2,13
1748586704.4803357,304,326,526.0,P2,13
1748586704.5139909,304,326,526.0,P2,13
1748586704.5417345,304,326,527.0,P2,13
1748586704.589791,304,326,526.0,P2,13
1748586704.6102452,304,326,526.0,P2,13
1748586704.6548548,304,326,526.0,P2,13
1748586704.6866221,304,326,527.0,P2,13
1748586704.7183542,304,326,527.0,P2,13
1748586704.751601,304,326,527.0,P2,13
1748586704.7834299,304,326,526.0,P2,13
1748586704.8148828,304,326,526.0,P2,13
1748586704.8513136,304,326,526.0,P2,13
1748586704.8910558,304,325,525.0,P2,13
1748586704.915406,305,324,526.0,P2,13
1748586704.9471686,305,323,525.0,P2,13
1748586704.9947882,304,320,521.0,P2,13
1748586705.0216,304,316,519.0,P2,13
1748586705.0574965,304,311,517.0,P2,13
1748586705.0734217,304,306,513.0,P2,13
1748586705.1210835,304,300,507.0,P2,13
1748586705.1524541,305,295,512.0,P2,13
1748586705.1840522,306,288,511.0,P2,13
1748586705.2158425,308,280,495.0,P2,13
1748586705.2475655,309,271,491.0,P2,13
1748586705.3607981,313,236,601.0,P2,13
1748586705.3778517,314,221,611.0,P2,13
1748586705.4114327,317,205,632.0,P2,13
1748586705.4600928,319,189,642.0,P2,13
1748586705.4920435,320,171,665.0,P2,13
1748586705.5250711,324,150,689.0,P2,13
1748586705.5551443,327,126,771.0,P2,13
1748586705.5869133,331,99,825.0,P2,13
1748586705.6197824,337,69,772.0,P2,13
1748586705.651158,331,46,758.0,P2,13
1748586707.7288227,370,125,801.0,P2,14
1748586707.7447407,364,147,701.0,P2,14
1748586707.792759,355,170,416.0,P2,14
1748586707.8242378,351,189,428.0,P2,14
1748586707.8564548,345,207,437.0,P2,14
1748586707.8942344,339,222,447.0,P2,14
1748586707.924526,334,237,456.0,P2,14
1748586707.9562643,328,250,463.0,P2,14
1748586707.988124,323,262,471.0,P2,14
1748586708.025022,318,271,476.0,P2,14
1748586708.0606318,315,280,482.0,P2,14
1748586708.082003,313,289,489.0,P2,14
1748586708.133254,310,295,492.0,P2,14
1748586708.1578195,309,301,496.0,P2,14
1748586708.1847486,307,306,498.0,P2,14
1748586708.2242157,306,308,504.0,P2,14
1748586708.2594776,306,311,511.0,P2,14
1748586708.291459,306,314,516.0,P2,14
1748586708.3232436,306,317,520.0,P2,14
1748586708.3547873,306,318,522.0,P2,14
1748586708.3863237,305,322,526.0,P2,14
1748586708.4179688,303,324,526.0,P2,14
1748586708.454751,302,326,527.0,P2,14
1748586708.4864397,302,326,526.0,P2,14
1748586708.5219982,302,325,526.0,P2,14
1748586708.5516214,302,325,527.0,P2,14
1748586708.5818226,302,325,526.0,P2,14
1748586708.6304462,302,326,527.0,P2,14
1748586708.6620011,302,325,528.0,P2,14
1748586708.693318,302,325,528.0,P2,14
1748586708.72479,302,325,528.0,P2,14
1748586708.756635,302,325,530.0,P2,14
1748586708.7882469,302,325,529.0,P2,14
1748586708.820645,303,325,529.0,P2,14
1748586708.8576827,303,324,529.0,P2,14
1748586708.883578,303,324,529.0,P2,14
1748586708.9161623,302,325,528.0,P2,14
1748586708.9578884,302,324,527.0,P2,14
1748586708.9909737,302,325,528.0,P2,14
1748586709.0257,302,325,528.0,P2,14
1748586709.0573888,302,325,529.0,P2,14
1748586709.09242,302,324,529.0,P2,14
1748586709.126957,302,325,527.0,P2,14
1748586709.158697,302,325,527.0,P2,14
1748586709.1899645,302,324,528.0,P2,14
1748586709.221661,302,324,527.0,P2,14
1748586709.2531154,302,324,528.0,P2,14
1748586709.2849123,302,322,525.0,P2,14
1748586709.3323169,303,321,525.0,P2,14
1748586709.3610904,304,318,522.0,P2,14
1748586709.3799386,305,313,524.0,P2,14
1748586709.4275959,307,306,517.0,P2,14
1748586709.459725,310,295,517.0,P2,14
1748586709.484278,312,283,517.0,P2,14
1748586709.5299366,315,270,567.0,P2,14
1748586709.5577247,317,254,582.0,P2,14
1748586709.596201,320,237,599.0,P2,14
1748586709.6212194,323,216,625.0,P2,14
1748586709.6540897,323,193,642.0,P2,14
1748586709.6859746,326,168,667.0,P2,14
1748586709.7176995,330,140,706.0,P2,14
1748586709.7493107,335,105,823.0,P2,14
1748586709.7842672,342,68,769.0,P2,14
1748586709.8179002,347,29,745.0,P2,14
1748586712.0571282,376,97,373.0,P2,15
1748586712.092713,372,120,378.0,P2,15
1748586712.127969,368,138,387.0,P2,15
1748586712.1537669,363,155,393.0,P2,15
1748586712.1882806,356,171,401.0,P2,15
1748586712.2201052,349,188,408.0,P2,15
1748586712.2661097,344,202,415.0,P2,15
1748586712.2992995,339,217,425.0,P2,15
1748586712.3314087,334,231,435.0,P2,15
1748586712.3625133,328,245,441.0,P2,15
1748586712.3972876,324,258,449.0,P2,15
1748586712.4279685,319,268,458.0,P2,15
1748586712.4568028,314,281,463.0,P2,15
1748586712.490124,311,291,473.0,P2,15
1748586712.522549,309,298,479.0,P2,15
1748586712.5570545,307,303,484.0,P2,15
1748586712.5957599,305,308,493.0,P2,15
1748586712.6203032,305,312,499.0,P2,15
1748586712.6534762,305,316,506.0,P2,15
1748586712.6944225,304,319,511.0,P2,15
1748586712.7201436,303,322,520.0,P2,15
1748586712.7604377,302,325,526.0,P2,15
1748586712.7862272,301,325,527.0,P2,15
1748586712.8300107,301,326,526.0,P2,15
1748586712.866132,301,326,527.0,P2,15
1748586712.8921487,301,325,526.0,P2,15
1748586712.9239626,301,326,527.0,P2,15
1748586712.9634032,301,326,526.0,P2,15
1748586712.994375,302,326,526.0,P2,15
1748586713.020442,302,326,526.0,P2,15
1748586713.061395,301,326,527.0,P2,15
1748586713.0871549,302,326,526.0,P2,15
1748586713.1205235,302,326,526.0,P2,15
1748586713.1673436,301,326,526.0,P2,15
1748586713.194175,301,326,526.0,P2,15
1748586713.2303834,302,326,525.0,P2,15
1748586713.2624717,302,326,526.0,P2,15
1748586713.29433,302,325,525.0,P2,15
1748586713.3257036,302,325,526.0,P2,15
1748586713.3575475,301,325,526.0,P2,15
1748586713.3890533,302,325,526.0,P2,15
1748586713.420511,301,326,526.0,P2,15
1748586713.4539595,301,325,526.0,P2,15
1748586713.4873612,301,326,526.0,P2,15
1748586713.5333533,301,326,525.0,P2,15
1748586713.5609448,301,326,525.0,P2,15
1748586713.5861893,300,326,526.0,P2,15
1748586713.6206176,301,325,525.0,P2,15
1748586713.6667082,301,324,526.0,P2,15
1748586713.6984978,301,320,522.0,P2,15
1748586713.7303262,301,314,522.0,P2,15
1748586713.762309,301,307,520.0,P2,15
1748586713.7941818,301,297,515.0,P2,15
1748586713.8255708,302,287,520.0,P2,15
1748586713.8575587,305,276,494.0,P2,15
1748586713.8895524,306,263,483.0,P2,15
1748586713.9533842,310,236,596.0,P2,15
1748586713.9848158,311,221,607.0,P2,15
1748586714.0310059,313,204,628.0,P2,15
1748586714.0538373,316,186,648.0,P2,15
1748586714.093856,318,166,670.0,P2,15
1748586714.1205359,321,144,698.0,P2,15
1748586714.1650088,323,122,797.0,P2,15
1748586714.1968691,326,94,817.0,P2,15
1748586714.2287457,329,70,787.0,P2,15
1748586725.4487045,206,158,656.0,P3,1
1748586725.4651682,191,192,426.0,P3,1
1748586725.4982455,185,211,439.0,P3,1
1748586725.5319774,184,251,454.0,P3,1
1748586725.5649366,187,280,475.0,P3,1
1748586725.5986114,186,291,485.0,P3,1
1748586725.6325734,184,299,496.0,P3,1
1748586725.6716783,182,305,503.0,P3,1
1748586725.6990573,180,308,507.0,P3,1
1748586725.7399225,179,312,509.0,P3,1
1748586725.7648983,180,312,511.0,P3,1
1748586725.7964022,180,314,512.0,P3,1
1748586725.832459,182,315,511.0,P3,1
1748586725.8594217,183,315,512.0,P3,1
1748586725.9072826,184,316,514.0,P3,1
1748586725.9326384,184,317,515.0,P3,1
1748586725.971474,185,317,513.0,P3,1
1748586726.0029087,185,317,514.0,P3,1
1748586726.0348523,185,317,515.0,P3,1
1748586726.0667117,185,316,513.0,P3,1
1748586726.0985703,186,317,515.0,P3,1
1748586726.1328382,186,317,514.0,P3,1
1748586726.162002,185,317,516.0,P3,1
1748586726.1936097,185,318,515.0,P3,1
1748586726.2412858,186,318,514.0,P3,1
1748586726.2587986,186,318,514.0,P3,1
1748586726.2989147,186,317,515.0,P3,1
1748586726.3382635,185,317,515.0,P3,1
1748586726.369472,184,318,516.0,P3,1
1748586726.4022727,185,318,515.0,P3,1
1748586726.4340448,185,318,514.0,P3,1
1748586726.4657683,185,318,517.0,P3,1
1748586726.4975562,184,318,516.0,P3,1
1748586726.533116,184,319,516.0,P3,1
1748586726.5766103,185,319,515.0,P3,1
1748586726.60774,185,319,515.0,P3,1
1748586726.6330876,185,318,515.0,P3,1
1748586726.6702986,187,317,515.0,P3,1
1748586726.706797,187,313,511.0,P3,1
1748586726.7397544,185,308,508.0,P3,1
1748586726.7738268,183,297,504.0,P3,1
1748586726.7962286,184,284,507.0,P3,1
1748586726.8371246,185,269,553.0,P3,1
1748586726.870837,186,252,556.0,P3,1
1748586726.9005232,187,234,577.0,P3,1
1748586726.93365,185,214,600.0,P3,1
1748586726.9640768,183,190,620.0,P3,1
1748586726.9958053,183,165,642.0,P3,1
1748586727.033516,179,136,672.0,P3,1
1748586727.1065555,164,49,884.0,P3,1
1748586728.685326,226,113,411.0,P3,2
1748586728.7067916,217,149,665.0,P3,2
1748586728.7358382,203,178,435.0,P3,2
1748586728.7685165,205,228,449.0,P3,2
1748586728.802408,198,256,463.0,P3,2
1748586728.8353803,195,273,476.0,P3,2
1748586728.8685846,191,286,490.0,P3,2
1748586728.901949,190,296,498.0,P3,2
1748586728.9355898,188,303,503.0,P3,2
1748586728.968697,190,307,509.0,P3,2
1748586729.0062351,190,311,512.0,P3,2
1748586729.0364387,190,314,515.0,P3,2
1748586729.0702271,189,315,515.0,P3,2
1748586729.1105177,190,315,518.0,P3,2
1748586729.1414027,190,315,516.0,P3,2
1748586729.1661363,191,315,515.0,P3,2
1748586729.197828,190,315,516.0,P3,2
1748586729.2451801,191,315,517.0,P3,2
1748586729.26406,191,315,517.0,P3,2
1748586729.3058639,191,315,515.0,P3,2
1748586729.335978,191,315,517.0,P3,2
1748586729.3626797,191,315,516.0,P3,2
1748586729.4105227,191,314,515.0,P3,2
1748586729.4399593,191,315,516.0,P3,2
1748586729.4736943,190,315,515.0,P3,2
1748586729.5053923,190,314,514.0,P3,2
1748586729.5373237,189,311,511.0,P3,2
1748586729.5687137,188,307,509.0,P3,2
1748586729.6085806,186,300,506.0,P3,2
1748586729.6357737,185,292,498.0,P3,2
1748586729.6667838,185,283,494.0,P3,2
1748586729.7016523,186,273,483.0,P3,2
1748586729.7357993,186,261,475.0,P3,2
1748586729.7736871,187,249,471.0,P3,2
1748586729.8081133,186,236,576.0,P3,2
1748586729.8398173,186,222,585.0,P3,2
1748586729.8630638,187,206,601.0,P3,2
1748586729.9105635,192,188,625.0,P3,2
1748586729.9401147,185,138,437.0,P3,2
1748586729.9717596,193,151,654.0,P3,2
1748586730.0036771,194,130,675.0,P3,2
1748586730.036162,196,108,704.0,P3,2
1748586730.0673573,203,90,1878.0,P3,2
1748586730.0987322,205,62,942.0,P3,2
1748586731.539009,225,94,1889.0,P3,3
1748586731.571812,220,130,687.0,P3,3
1748586731.6048808,199,152,430.0,P3,3
1748586731.6394863,191,180,440.0,P3,3
1748586731.672396,190,222,447.0,P3,3
1748586731.7050338,198,245,458.0,P3,3
1748586731.7394788,192,259,464.0,P3,3
1748586731.77215,190,271,473.0,P3,3
1748586731.80938,190,279,483.0,P3,3
1748586731.8413863,191,287,494.0,P3,3
1748586731.871835,191,293,499.0,P3,3
1748586731.9077916,191,296,502.0,P3,3
1748586731.9398139,191,300,505.0,P3,3
1748586731.9723434,190,303,507.0,P3,3
1748586732.005462,190,306,509.0,P3,3
1748586732.0398204,191,309,513.0,P3,3
1748586732.0721612,191,312,515.0,P3,3
1748586732.1060636,192,314,516.0,P3,3
1748586732.1401403,192,315,516.0,P3,3
1748586732.175758,192,315,516.0,P3,3
1748586732.2046812,192,315,517.0,P3,3
1748586732.2399728,192,315,518.0,P3,3
1748586732.2678907,191,316,516.0,P3,3
1748586732.300903,192,315,518.0,P3,3
1748586732.3456714,192,315,516.0,P3,3
1748586732.3742654,192,315,517.0,P3,3
1748586732.3957167,191,315,515.0,P3,3
1748586732.4464114,191,314,515.0,P3,3
1748586732.478016,189,310,508.0,P3,3
1748586732.509802,188,303,508.0,P3,3
1748586732.54165,188,295,498.0,P3,3
1748586732.5736926,188,284,503.0,P3,3
1748586732.6052628,189,270,545.0,P3,3
1748586732.639951,188,255,564.0,P3,3
1748586732.670971,190,238,575.0,P3,3
1748586732.7023122,192,218,599.0,P3,3
1748586732.744027,192,196,612.0,P3,3
1748586732.7660208,195,175,634.0,P3,3
1748586732.7995384,195,150,659.0,P3,3
1748586732.8400416,195,120,688.0,P3,3
1748586732.878021,200,90,1907.0,P3,3
1748586732.9115603,198,54,922.0,P3,3
1748586734.4085114,234,48,395.0,P3,4
1748586734.4413278,227,101,1866.0,P3,4
1748586734.475138,215,136,685.0,P3,4
1748586734.5084183,208,194,624.0,P3,4
1748586734.5419014,201,226,447.0,P3,4
1748586734.5772731,196,251,459.0,P3,4
1748586734.6082327,193,272,473.0,P3,4
1748586734.6416152,191,287,487.0,P3,4
1748586734.675255,190,296,493.0,P3,4
1748586734.7083163,188,301,499.0,P3,4
1748586734.7416227,188,306,503.0,P3,4
1748586734.7751641,186,307,504.0,P3,4
1748586734.80928,188,310,507.0,P3,4
1748586734.8421717,188,312,514.0,P3,4
1748586734.875642,189,313,515.0,P3,4
1748586734.9089327,188,315,518.0,P3,4
1748586734.9426508,187,315,515.0,P3,4
1748586734.9767272,187,316,515.0,P3,4
1748586735.0086603,187,316,516.0,P3,4
1748586735.0418482,187,316,514.0,P3,4
1748586735.0770211,188,315,514.0,P3,4
1748586735.111747,188,315,516.0,P3,4
1748586735.1514957,188,315,515.0,P3,4
1748586735.1834667,189,315,516.0,P3,4
1748586735.2031558,189,315,518.0,P3,4
1748586735.2420232,189,315,516.0,P3,4
1748586735.2781713,189,315,517.0,P3,4
1748586735.309885,188,315,516.0,P3,4
1748586735.3437798,189,315,516.0,P3,4
1748586735.3757327,189,315,515.0,P3,4
1748586735.4122996,189,315,516.0,P3,4
1748586735.442317,189,314,516.0,P3,4
1748586735.4733007,189,311,510.0,P3,4
1748586735.51272,188,307,509.0,P3,4
1748586735.5425375,187,300,507.0,P3,4
1748586735.5700612,188,291,508.0,P3,4
1748586735.5996883,191,281,503.0,P3,4
1748586735.6473892,191,270,486.0,P3,4
1748586735.6790328,190,259,476.0,P3,4
1748586735.7133062,191,246,469.0,P3,4
1748586735.7447076,192,235,573.0,P3,4
1748586735.776549,195,219,593.0,P3,4
1748586735.8096154,196,203,603.0,P3,4
1748586735.8429334,196,184,629.0,P3,4
1748586735.8725235,194,160,656.0,P3,4
1748586735.9087067,194,128,681.0,P3,4
1748586735.9515953,195,94,1872.0,P3,4
1748586735.9756713,150,0,408.0,P3,4
1748586737.3471353,224,95,1884.0,P3,5
1748586737.3778784,223,121,697.0,P3,5
1748586737.4112525,217,155,659.0,P3,5
1748586737.4446661,210,179,427.0,P3,5
1748586737.478286,213,209,437.0,P3,5
1748586737.5115201,208,227,445.0,P3,5
1748586737.5449548,204,243,458.0,P3,5
1748586737.5781643,202,259,467.0,P3,5
1748586737.6118605,198,273,477.0,P3,5
1748586737.6449053,197,284,485.0,P3,5
1748586737.6782024,195,293,495.0,P3,5
1748586737.7123702,194,298,500.0,P3,5
1748586737.7450747,194,302,508.0,P3,5
1748586737.782721,192,307,508.0,P3,5
1748586737.8127503,192,309,511.0,P3,5
1748586737.8465688,192,311,515.0,P3,5
1748586737.8816092,193,311,515.0,P3,5
1748586737.910716,193,312,516.0,P3,5
1748586737.9452372,193,312,517.0,P3,5
1748586737.973712,192,311,517.0,P3,5
1748586738.0053957,192,312,518.0,P3,5
1748586738.049669,192,312,518.0,P3,5
1748586738.073299,192,312,516.0,P3,5
1748586738.1174147,192,312,517.0,P3,5
1748586738.1460247,192,312,518.0,P3,5
1748586738.1838808,192,312,517.0,P3,5
1748586738.2156258,192,312,516.0,P3,5
1748586738.2314193,191,313,517.0,P3,5
1748586738.2788377,190,313,511.0,P3,5
1748586738.3106267,189,312,508.0,P3,5
1748586738.3459466,188,308,505.0,P3,5
1748586738.37947,188,301,502.0,P3,5
1748586738.4070823,188,293,496.0,P3,5
1748586738.4461112,188,284,483.0,P3,5
1748586738.4710288,188,272,476.0,P3,5
1748586738.5029712,190,259,463.0,P3,5
1748586738.5461974,190,247,569.0,P3,5
1748586738.5687075,192,230,579.0,P3,5
1748586738.6166022,195,211,600.0,P3,5
1748586738.648259,193,191,621.0,P3,5
1748586738.6800358,195,165,644.0,P3,5
1748586738.7779365,194,88,1878.0,P3,5
1748586740.7825844,232,127,696.0,P3,6
1748586740.798938,216,160,420.0,P3,6
1748586740.8474772,207,196,433.0,P3,6
1748586740.8817568,197,215,446.0,P3,6
1748586740.915865,194,247,458.0,P3,6
1748586740.9484742,195,269,471.0,P3,6
1748586740.981208,190,280,482.0,P3,6
1748586741.0145373,188,289,488.0,P3,6
1748586741.0481362,186,296,494.0,P3,6
1748586741.0805962,185,300,498.0,P3,6
1748586741.1141076,185,302,499.0,P3,6
1748586741.1482542,186,303,503.0,P3,6
1748586741.1774757,187,304,505.0,P3,6
1748586741.2094195,188,307,506.0,P3,6
1748586741.2482774,191,309,510.0,P3,6
1748586741.2803605,192,313,516.0,P3,6
1748586741.3140423,193,316,515.0,P3,6
1748586741.3485706,194,316,515.0,P3,6
1748586741.3732173,194,316,516.0,P3,6
1748586741.4155185,193,315,516.0,P3,6
1748586741.4527917,193,315,516.0,P3,6
1748586741.4842288,194,316,516.0,P3,6
1748586741.5136833,193,315,515.0,P3,6
1748586741.548418,193,316,515.0,P3,6
1748586741.580057,193,316,516.0,P3,6
1748586741.611649,194,315,516.0,P3,6
1748586741.6483252,194,315,518.0,P3,6
1748586741.6786132,194,315,517.0,P3,6
1748586741.710335,194,315,517.0,P3,6
1748586741.74823,193,314,516.0,P3,6
1748586741.781846,194,314,518.0,P3,6
1748586741.8072803,193,312,513.0,P3,6
1748586741.8481119,191,307,509.0,P3,6
1748586741.8718925,190,300,507.0,P3,6
1748586741.9033196,188,292,501.0,P3,6
1748586741.9511259,188,280,502.0,P3,6
1748586741.9827282,188,268,479.0,P3,6
1748586742.014399,188,253,567.0,P3,6
1748586742.0482812,185,236,576.0,P3,6
1748586742.077949,185,217,601.0,P3,6
1748586742.1098695,185,194,613.0,P3,6
1748586742.1483092,190,166,644.0,P3,6
1748586742.1770904,190,136,676.0,P3,6
1748586742.2157567,190,102,1850.0,P3,6
1748586742.2482276,191,62,906.0,P3,6
1748586744.0852945,219,101,1861.0,P3,7
1748586744.117774,209,135,683.0,P3,7
1748586744.152048,193,149,425.0,P3,7
1748586744.1838043,196,212,437.0,P3,7
1748586744.2170255,192,234,448.0,P3,7
1748586744.2512362,188,253,456.0,P3,7
1748586744.280367,187,266,467.0,P3,7
1748586744.3120701,186,277,474.0,P3,7
1748586744.3538213,186,284,480.0,P3,7
1748586744.3754363,186,290,485.0,P3,7
1748586744.4203525,187,295,492.0,P3,7
1748586744.451265,189,299,496.0,P3,7
1748586744.474264,191,303,502.0,P3,7
1748586744.5057273,192,307,507.0,P3,7
1748586744.5537677,192,310,509.0,P3,7
1748586744.5852237,192,313,513.0,P3,7
1748586744.6166656,192,315,515.0,P3,7
1748586744.6513045,191,316,515.0,P3,7
1748586744.6833692,192,317,515.0,P3,7
1748586744.7153175,191,316,515.0,P3,7
1748586744.751483,191,316,515.0,P3,7
1748586744.7785845,191,316,516.0,P3,7
1748586744.8172843,191,316,515.0,P3,7
1748586744.851548,191,316,517.0,P3,7
1748586744.873489,191,316,516.0,P3,7
1748586744.9173,191,315,516.0,P3,7
1748586744.9517417,191,316,516.0,P3,7
1748586744.9831266,191,315,515.0,P3,7
1748586745.016862,191,316,517.0,P3,7
1748586745.0444374,191,315,516.0,P3,7
1748586745.0763268,191,315,515.0,P3,7
1748586745.1237788,191,316,516.0,P3,7
1748586745.1522775,191,315,516.0,P3,7
1748586745.1873336,191,315,517.0,P3,7
1748586745.2167253,191,315,516.0,P3,7
1748586745.2534997,191,315,516.0,P3,7
1748586745.2855458,191,315,516.0,P3,7
1748586745.3172917,191,316,515.0,P3,7
1748586745.3524382,191,316,516.0,P3,7
1748586745.3806436,191,316,518.0,P3,7
1748586745.412239,192,314,515.0,P3,7
1748586745.450028,193,311,512.0,P3,7
1748586745.4776547,192,307,509.0,P3,7
1748586745.50932,192,301,506.0,P3,7
1748586745.5526588,192,294,503.0,P3,7
1748586745.5845919,193,286,496.0,P3,7
1748586745.615716,195,275,489.0,P3,7
1748586745.652552,195,264,477.0,P3,7
1748586745.6841176,195,251,564.0,P3,7
1748586745.704391,196,236,573.0,P3,7
1748586745.7525024,198,219,593.0,P3,7
1748586745.7842686,200,199,613.0,P3,7
1748586745.8189495,196,164,427.0,P3,7
1748586745.852647,186,122,416.0,P3,7
1748586745.8836114,198,112,699.0,P3,7
1748586745.9194193,189,42,395.0,P3,7
1748586745.9527524,204,59,936.0,P3,7
1748586747.52282,239,77,1120.0,P3,8
1748586747.551101,226,95,404.0,P3,8
1748586747.5755515,231,131,411.0,P3,8
1748586747.61131,229,155,419.0,P3,8
1748586747.6562955,221,170,427.0,P3,8
1748586747.679144,219,196,434.0,P3,8
1748586747.7225451,214,209,439.0,P3,8
1748586747.7559123,210,226,444.0,P3,8
1748586747.7932203,208,238,453.0,P3,8
1748586747.8051724,205,248,457.0,P3,8
1748586747.8538108,200,258,463.0,P3,8
1748586747.8857229,198,266,469.0,P3,8
1748586747.9188194,197,274,476.0,P3,8
1748586747.9541337,196,281,482.0,P3,8
1748586747.982216,194,287,488.0,P3,8
1748586748.0138032,192,291,494.0,P3,8
1748586748.0562196,190,295,502.0,P3,8
1748586748.0774245,188,299,504.0,P3,8
1748586748.1090763,188,301,505.0,P3,8
1748586748.1542673,188,303,507.0,P3,8
1748586748.1896648,187,305,509.0,P3,8
1748586748.2191687,186,305,510.0,P3,8
1748586748.2541788,186,306,509.0,P3,8
1748586748.284266,185,306,510.0,P3,8
1748586748.315772,184,307,510.0,P3,8
1748586748.354474,185,308,509.0,P3,8
1748586748.3789053,185,310,512.0,P3,8
1748586748.4215643,185,311,512.0,P3,8
1748586748.444453,187,312,516.0,P3,8
1748586748.475533,187,314,517.0,P3,8
1748586748.5229368,187,315,515.0,P3,8
1748586748.5545492,188,314,517.0,P3,8
1748586748.5865483,188,314,517.0,P3,8
1748586748.6182873,188,314,518.0,P3,8
1748586748.6545367,188,315,516.0,P3,8
1748586748.6814706,188,314,516.0,P3,8
1748586748.7310753,188,315,518.0,P3,8
1748586748.7547503,188,315,516.0,P3,8
1748586748.776669,188,314,517.0,P3,8
1748586748.82455,188,315,516.0,P3,8
1748586748.8583946,188,315,516.0,P3,8
1748586748.88608,188,315,516.0,P3,8
1748586748.90978,188,315,517.0,P3,8
1748586748.9569426,188,314,517.0,P3,8
1748586748.9866757,188,314,516.0,P3,8
1748586749.018671,189,313,517.0,P3,8
1748586749.055193,190,314,516.0,P3,8
1748586749.0818355,190,315,517.0,P3,8
1748586749.1216104,190,313,517.0,P3,8
1748586749.1454833,189,311,514.0,P3,8
1748586749.1773708,189,307,509.0,P3,8
1748586749.209339,189,301,511.0,P3,8
1748586749.2572165,189,294,504.0,P3,8
1748586749.2888813,189,285,525.0,P3,8
1748586749.320987,189,270,548.0,P3,8
1748586749.3558266,191,254,564.0,P3,8
1748586749.384707,190,233,584.0,P3,8
1748586749.419965,185,210,603.0,P3,8
1748586749.4559019,188,179,627.0,P3,8
1748586749.4822903,180,154,660.0,P3,8
1748586749.5769813,196,75,910.0,P3,8
1748586749.6125567,183,37,699.0,P3,8
1748586751.159851,211,102,1866.0,P3,9
1748586751.1768806,207,133,683.0,P3,9
1748586751.225068,201,158,426.0,P3,9
1748586751.2584724,196,189,434.0,P3,9
1748586751.289953,192,177,447.0,P3,9
1748586751.3099456,189,214,448.0,P3,9
1748586751.3576665,190,230,456.0,P3,9
1748586751.384115,186,239,461.0,P3,9
1748586751.4212863,186,247,467.0,P3,9
1748586751.4421499,185,259,473.0,P3,9
1748586751.4934497,188,278,480.0,P3,9
1748586751.5267992,191,287,486.0,P3,9
1748586751.555247,188,290,491.0,P3,9
1748586751.587043,188,295,496.0,P3,9
1748586751.6215663,188,298,498.0,P3,9
1748586751.6552556,188,299,502.0,P3,9
1748586751.68499,188,300,502.0,P3,9
1748586751.716462,187,302,504.0,P3,9
1748586751.7479618,186,302,506.0,P3,9
1748586751.7823756,185,302,506.0,P3,9
1748586751.8228414,185,303,507.0,P3,9
1748586751.8551755,185,305,507.0,P3,9
1748586751.8906696,185,306,508.0,P3,9
1748586751.911206,184,308,506.0,P3,9
1748586751.9590888,185,311,511.0,P3,9
1748586751.978477,185,313,516.0,P3,9
1748586752.0217917,185,314,516.0,P3,9
1748586752.0557766,185,314,515.0,P3,9
1748586752.0896509,185,314,515.0,P3,9
1748586752.118849,185,314,515.0,P3,9
1748586752.1593978,186,314,517.0,P3,9
1748586752.1893435,185,314,517.0,P3,9
1748586752.2147067,185,314,517.0,P3,9
1748586752.2614675,185,315,516.0,P3,9
1748586752.2931387,187,315,515.0,P3,9
1748586752.3123267,188,315,515.0,P3,9
1748586752.3559883,189,315,517.0,P3,9
1748586752.3920236,189,314,516.0,P3,9
