timestamp,x_px,y_px,z_mm,point_id,sequence_id
1751611210.1914933,246,227,418,P3,3
1751611210.2237563,239,245,430,P3,3
1751611210.2569356,236,264,442,P3,3
1751611210.2902405,231,282,450,P3,3
1751611210.3236544,224,295,461,P3,3
1751611210.3570468,221,305,469,P3,3
1751611210.3910487,216,314,474,P3,3
1751611210.4242961,213,321,481,P3,3
1751611210.4572594,210,327,487,P3,3
1751611210.4906058,206,332,488,P3,3
1751611210.5212803,204,335,494,P3,3
1751611210.5548558,201,339,498,P3,3
1751611210.5866413,198,341,498,P3,3
1751611210.618607,197,343,502,P3,3
1751611210.650187,195,345,504,P3,3
1751611210.694903,195,345,505,P3,3
1751611210.7158563,195,346,506,P3,3
1751611210.7494078,195,346,508,P3,3
1751611210.7828414,196,346,507,P3,3
1751611210.8268993,196,347,507,P3,3
1751611210.8590233,197,348,508,P3,3
1751611210.8903048,196,348,509,P3,3
1751611210.9223797,197,347,509,P3,3
1751611210.9566326,197,347,509,P3,3
1751611210.9883683,198,347,509,P3,3
1751611211.020044,198,347,509,P3,3
1751611211.0517914,197,348,510,P3,3
1751611211.083285,198,348,511,P3,3
1751611211.128296,198,348,510,P3,3
1751611211.1466262,198,348,510,P3,3
1751611211.195313,198,347,510,P3,3
1751611211.216084,198,348,510,P3,3
1751611211.2478313,198,347,510,P3,3
1751611211.2835512,198,348,510,P3,3
1751611211.327142,197,347,510,P3,3
1751611211.358971,198,348,509,P3,3
1751611211,198,348,509,P3,3
1751611211.422571,197,348,509,P3,3
1751611211.4542944,198,346,510,P3,3
1751611211.4856615,197,345,507,P3,3
1751611211.517289,197,341,504,P3,3
1751611211.548673,197,333,498,P3,3
1751611211.5838811,200,324,499,P3,3
1751611211.6247969,204,312,495,P3,3
1751611211.7589908,226,241,603,P3,3
1751611211.7905157,232,217,627,P3,3
1751611211.8222277,237,189,662,P3,3
1751611211.853795,243,156,693,P3,3
1751611211.885504,248,125,998,P3,3
1751611211.9174688,257,78,961,P3,3
1751611213.1935914,263,124,1015,P3,4
1751611213.225997,240,136,435,P3,4
1751611213.260558,237,190,655,P3,4
1751611213.2928712,226,233,433,P3,4
1751611213.3269958,214,255,443,P3,4
1751611213.3603437,207,271,453,P3,4
1751611213.3937604,208,300,466,P3,4
1751611213.4270358,206,314,474,P3,4
1751611213,204,324,483,P3,4
1751611213.4938335,202,331,489,P3,4
1751611213.5272553,202,337,497,P3,4
1751611213.5610988,202,340,499,P3,4
1751611213.5927057,203,341,502,P3,4
1751611213.6270192,203,342,504,P3,4
1751611213.6608016,203,341,504,P3,4
1751611213.686671,202,342,507,P3,4
1751611213.7275634,202,343,510,P3,4
1751611213.7617526,200,344,510,P3,4
1751611214,200,344,510,P3,4
1751611213.8266604,200,344,510,P3,4
1751611213.8592494,200,344,510,P3,4
1751611213.890798,200,345,511,P3,4
1751611213.930713,200,345,511,P3,4
1751611213.9547327,200,345,511,P3,4
1751611213.9886339,200,345,511,P3,4
1751611214.0207765,200,345,511,P3,4
1751611214.0527446,200,345,511,P3,4
1751611214.0867352,200,345,512,P3,4
1751611214.1161299,200,345,510,P3,4
1751611214.163968,200,345,511,P3,4
1751611214.1867616,200,345,511,P3,4
1751611214.2250297,200,345,512,P3,4
1751611214.2605016,200,345,511,P3,4
1751611214.2938354,200,345,511,P3,4
1751611214.327376,200,345,510,P3,4
1751611214.3591244,200,344,510,P3,4
1751611214.3947558,200,342,511,P3,4
1751611214.426411,200,340,510,P3,4
1751611214.4538498,200,336,508,P3,4
1751611214.4867523,201,329,509,P3,4
1751611214.5194778,203,320,501,P3,4
1751611214.5534816,205,308,495,P3,4
1751611214.5869267,207,295,548,P3,4
1751611214.615863,211,279,567,P3,4
1751611214.652511,216,260,588,P3,4
1751611214.6951437,221,240,599,P3,4
1751611214.7267077,226,217,622,P3,4
1751611214.7584383,233,193,650,P3,4
1751611214.7902377,238,169,681,P3,4
1751611214.8268595,242,142,712,P3,4
1751611214.8562088,246,116,971,P3,4
1751611214.8875444,254,89,967,P3,4
1751611214.9190686,259,64,956,P3,4
1751611216.1978846,295,186,670,P3,5
1751611216.2143838,274,230,625,P3,5
1751611216.2472703,257,262,593,P3,5
1751611216.2890208,241,285,469,P3,5
1751611216.314005,232,308,479,P3,5
1751611216.3632066,225,320,488,P3,5
1751611216.388918,220,327,493,P3,5
1751611216.4298456,215,332,496,P3,5
1751611216.4633029,212,334,500,P3,5
1751611216.4975338,211,335,502,P3,5
1751611216.5305746,210,335,506,P3,5
1751611216.5633254,209,336,507,P3,5
1751611216.5891325,208,336,508,P3,5
1751611216.6310203,207,338,511,P3,5
1751611216.6630557,207,339,513,P3,5
1751611216.6892445,205,341,512,P3,5
1751611216.7307818,205,342,509,P3,5
1751611216.7613742,205,344,510,P3,5
1751611216.7964587,204,345,510,P3,5
1751611216.8271883,203,345,509,P3,5
1751611216.8503003,203,346,511,P3,5
1751611216.8973742,203,346,510,P3,5
1751611216.9293356,203,346,510,P3,5
1751611216.9517555,203,345,510,P3,5
1751611216.994365,203,345,510,P3,5
1751611217.0282917,203,345,509,P3,5
1751611217.0596845,203,345,510,P3,5
1751611217.0910869,203,345,511,P3,5
1751611217.1230075,203,345,510,P3,5
1751611217.1548572,203,345,509,P3,5
1751611217.1902747,203,345,511,P3,5
1751611217.2312803,203,345,509,P3,5
1751611217.2513475,202,345,508,P3,5
1751611217.2903688,202,345,510,P3,5
1751611217.330619,202,345,509,P3,5
1751611217.365199,203,345,510,P3,5
1751611217.3972862,203,345,510,P3,5
1751611217.4292085,202,345,511,P3,5
1751611217.4644234,203,346,511,P3,5
1751611217.495894,203,344,512,P3,5
1751611217.5323958,204,341,514,P3,5
1751611217.560971,205,337,512,P3,5
1751611217.5925899,207,331,505,P3,5
1751611217.6313977,208,324,504,P3,5
1751611217.6660423,208,315,505,P3,5
1751611217.6979263,208,303,485,P3,5
1751611217.7648945,209,277,563,P3,5
1751611217.793327,210,261,584,P3,5
1751611217.8253014,211,242,604,P3,5
1751611218,211,222,617,P3,5
1751611217.891495,212,199,642,P3,5
1751611217.9248564,212,175,668,P3,5
1751611217.954355,214,148,697,P3,5
1751611217.9917731,215,117,847,P3,5
1751611218.036381,178,27,396,P3,5
1751611219.4340932,225,122,373,P3,6
1751611219.4503813,224,163,380,P3,6
1751611219.4930298,216,185,392,P3,6
1751611219.5201952,208,216,402,P3,6
1751611219.5558965,202,238,412,P3,6
1751611219.592914,198,253,424,P3,6
1751611219.622483,195,270,433,P3,6
1751611219.6630785,194,282,441,P3,6
1751611219.6932216,191,290,449,P3,6
1751611219.7309542,190,299,457,P3,6
1751611219.753793,192,306,464,P3,6
1751611219.7935553,192,312,470,P3,6
1751611219.8174808,192,317,477,P3,6
1751611219.8675451,192,319,479,P3,6
1751611219.9014568,191,322,482,P3,6
1751611219.9296536,191,324,486,P3,6
1751611219.9542067,193,326,491,P3,6
1751611219.9936965,194,328,492,P3,6
1751611220.0307455,197,329,493,P3,6
1751611220.0642507,198,331,495,P3,6
1751611220.1007812,200,333,498,P3,6
1751611220.135781,202,334,500,P3,6
1751611220.1647818,202,336,502,P3,6
1751611220.196542,203,337,502,P3,6
1751611220.2284636,203,338,506,P3,6
1751611220.2616558,204,340,506,P3,6
1751611220.2943301,203,342,506,P3,6
1751611220.3338783,202,343,507,P3,6
1751611220.3567271,202,345,508,P3,6
1751611220.394207,200,347,509,P3,6
1751611220.4236236,200,348,510,P3,6
1751611220.4557147,200,348,510,P3,6
1751611220.4942918,200,348,511,P3,6
1751611220.534845,201,348,511,P3,6
1751611220.566308,200,348,510,P3,6
1751611220.5999331,200,348,511,P3,6
1751611220.6321821,200,348,512,P3,6
1751611220.6640024,200,348,510,P3,6
1751611220.6959689,200,348,511,P3,6
1751611220.7277417,200,347,511,P3,6
1751611220.7594578,199,345,510,P3,6
1751611220.794224,199,342,504,P3,6
1751611220.8236358,198,336,499,P3,6
1751611220.865914,198,328,496,P3,6
1751611220.8942153,198,318,501,P3,6
1751611220.9362693,197,306,475,P3,6
1751611220.967182,198,293,552,P3,6
1751611220.998165,200,276,565,P3,6
1751611221.0212927,203,259,576,P3,6
1751611221.0546057,205,239,599,P3,6
1751611221.0980031,206,215,625,P3,6
1751611221.1292555,211,191,648,P3,6
1751611221.1612935,214,162,683,P3,6
1751611221.1941514,218,130,826,P3,6
1751611221.2249339,224,101,886,P3,6
1751611221.257721,183,0,405,P3,6
1751611222.6711254,231,87,430,P3,7
1751611223,225,151,691,P3,7
1751611222.738196,216,181,665,P3,7
1751611222.7545664,213,210,634,P3,7
1751611222.8031478,212,242,442,P3,7
1751611222.8265321,211,265,456,P3,7
1751611222.8708134,206,280,467,P3,7
1751611222.8958812,205,294,477,P3,7
1751611222.9325385,203,305,483,P3,7
1751611222.9714634,202,313,492,P3,7
1751611222.9961057,202,320,499,P3,7
1751611223.0366116,201,325,502,P3,7
1751611223.0717733,200,330,504,P3,7
1751611223.096096,200,334,507,P3,7
1751611223.1367238,200,337,509,P3,7
1751611223.1715739,201,339,512,P3,7
1751611223.1964033,201,341,510,P3,7
1751611223.2340405,202,342,511,P3,7
1751611223.2687721,203,343,511,P3,7
1751611223.2966168,202,345,511,P3,7
1751611223.334959,202,346,511,P3,7
1751611223.3671885,202,346,511,P3,7
1751611223.3985372,202,346,510,P3,7
1751611223.432299,202,346,511,P3,7
1751611223.4620805,202,346,511,P3,7
1751611223.4979339,202,346,511,P3,7
1751611223.5292883,202,346,511,P3,7
1751611223.5684092,202,345,511,P3,7
1751611223.5968268,202,346,510,P3,7
1751611223.624259,202,346,511,P3,7
1751611223.659138,202,346,511,P3,7
1751611223.6967454,202,346,510,P3,7
1751611223.7243564,202,345,512,P3,7
1751611223.7602055,201,345,510,P3,7
1751611223.797042,202,345,510,P3,7
1751611223.8361135,202,345,512,P3,7
1751611224,203,345,511,P3,7
1751611223.8996654,201,345,511,P3,7
1751611224,202,345,510,P3,7
1751611223.9691093,203,343,510,P3,7
1751611223.997285,202,340,503,P3,7
1751611224.0292754,200,335,502,P3,7
1751611224,200,328,498,P3,7
1751611224.0976353,200,318,496,P3,7
1751611224.1268203,201,309,492,P3,7
1751611224.158513,201,295,479,P3,7
1751611224.197944,202,281,560,P3,7
1751611224.2376473,203,264,578,P3,7
1751611224.270814,202,244,594,P3,7
1751611224.3026626,203,222,610,P3,7
1751611224.3343666,204,198,642,P3,7
1751611224.366019,200,166,675,P3,7
1751611224.4298809,213,109,865,P3,7
1751611224.4615982,211,59,2124,P3,7
1751611225.944117,250,94,431,P3,8
1751611225.9690537,245,146,718,P3,8
1751611225.9993424,235,186,669,P3,8
1751611226.0299323,224,213,434,P3,8
1751611226.0676677,214,243,445,P3,8
1751611226.1013792,211,275,452,P3,8
1751611226.1243947,208,297,461,P3,8
1751611226.1746979,205,309,469,P3,8
1751611226.1995182,201,317,479,P3,8
1751611226.2244995,200,325,485,P3,8
1751611226.2579205,200,329,491,P3,8
1751611226.299707,200,333,496,P3,8
1751611226.3249652,201,336,500,P3,8
1751611226.3588445,201,341,504,P3,8
1751611226.4036272,202,343,507,P3,8
1751611226.4372687,202,344,508,P3,8
1751611226.4601297,200,346,509,P3,8
1751611226.5067372,199,347,509,P3,8
1751611226.5258472,199,348,510,P3,8
1751611226.5716324,199,348,510,P3,8
1751611226.603485,199,348,511,P3,8
1751611226.6355329,199,348,510,P3,8
1751611226.6674058,199,348,510,P3,8
1751611226.7020261,199,348,510,P3,8
1751611226.7337475,199,348,511,P3,8
1751611226.765439,199,348,511,P3,8
1751611226.8005826,199,348,511,P3,8
1751611226.8391573,199,348,511,P3,8
1751611226.861174,199,348,511,P3,8
1751611226.9008186,199,348,510,P3,8
1751611226.9242384,199,348,511,P3,8
1751611226.9742417,199,348,510,P3,8
1751611227.001051,199,348,509,P3,8
1751611227.0219638,199,348,512,P3,8
1751611227.0698953,199,348,509,P3,8
1751611227.1047225,200,347,510,P3,8
1751611227.1366813,200,346,509,P3,8
1751611227.168309,201,343,509,P3,8
1751611227.201245,200,338,502,P3,8
1751611227.2316406,201,331,499,P3,8
1751611227.2729979,203,324,496,P3,8
1751611227.3012443,205,313,489,P3,8
1751611227,207,299,475,P3,8
1751611227.4014153,209,267,576,P3,8
1751611227.4383762,211,247,591,P3,8
1751611227.4730299,216,223,617,P3,8
1751611227.503664,216,196,644,P3,8
1751611227.535197,217,160,680,P3,8
1751611227.5672202,213,133,817,P3,8
1751611227.6015706,221,103,880,P3,8
1751611227.630216,230,69,2169,P3,8
1751611227.6665509,221,31,2200,P3,8
1751611229.148071,248,93,429,P3,9
1751611229.1713235,247,141,725,P3,9
1751611229.2029693,232,175,677,P3,9
1751611229.2405298,219,193,423,P3,9
1751611229.261607,217,232,428,P3,9
1751611229.3030937,212,254,436,P3,9
1751611229.3368638,210,269,446,P3,9
1751611229.3717377,209,284,455,P3,9
1751611229.4034586,209,295,465,P3,9
1751611229.4405162,208,305,471,P3,9
1751611229.4623137,208,312,479,P3,9
1751611229.5036871,209,319,485,P3,9
1751611229.5287712,209,324,491,P3,9
1751611229.5704172,209,328,494,P3,9
1751611229.6058102,208,331,498,P3,9
1751611229.6292255,207,334,503,P3,9
1751611229.6707118,207,336,505,P3,9
1751611229.7039466,206,340,508,P3,9
1751611229.727358,205,342,512,P3,9
1751611229.7745876,204,344,511,P3,9
1751611229.8062077,204,344,512,P3,9
1751611229.8378553,203,343,512,P3,9
1751611229.8699067,204,343,513,P3,9
1751611229.9040074,203,343,511,P3,9
1751611229.932988,204,343,512,P3,9
1751611229.980448,203,343,512,P3,9
1751611230.009887,203,343,512,P3,9
1751611230.0277762,203,343,512,P3,9
1751611230.065639,203,343,512,P3,9
1751611230.1039205,204,343,512,P3,9
1751611230.131355,204,343,512,P3,9
1751611230.1628811,204,343,512,P3,9
1751611230.2082274,204,343,512,P3,9
1751611230.2401972,204,343,512,P3,9
1751611230.2719345,204,343,512,P3,9
1751611230.3045764,204,343,513,P3,9
1751611230.3362012,204,343,512,P3,9
1751611230.3679123,204,344,512,P3,9
1751611230.4045384,204,344,512,P3,9
1751611230.4299428,204,343,514,P3,9
1751611230.476731,204,343,512,P3,9
1751611230.5048192,204,343,512,P3,9
1751611231,204,343,513,P3,9
1751611230.5719864,204,343,512,P3,9
1751611230.6061695,204,343,513,P3,9
1751611230.637771,204,340,510,P3,9
1751611230.6693444,204,334,505,P3,9
1751611230.7049506,203,326,502,P3,9
1751611230.7281473,204,316,494,P3,9
1751611230.7715695,205,306,490,P3,9
1751611230.8052611,206,291,475,P3,9
1751611230.8349385,209,277,562,P3,9
1751611230.8668025,210,256,588,P3,9
1751611230.9052932,212,236,601,P3,9
1751611230.9301715,218,216,628,P3,9
1751611230.9621007,218,194,650,P3,9
1751611231.0094972,222,167,672,P3,9
1751611231.106911,242,101,952,P3,9
1751611232.5149138,275,95,982,P3,10
1751611232.5322256,270,145,723,P3,10
1751611232.5653868,256,191,661,P3,10
1751611232.6054935,242,223,627,P3,10
1751611232.6320312,230,248,435,P3,10
1751611232.6651194,218,270,446,P3,10
1751611232.7055087,213,294,453,P3,10
1751611232.7337966,208,308,462,P3,10
1751611232.7683537,204,317,471,P3,10
1751611232.805855,202,324,479,P3,10
1751611232.831861,201,329,485,P3,10
1751611232.8652124,201,333,492,P3,10
1751611232.906224,202,335,497,P3,10
1751611232.9433327,203,338,500,P3,10
1751611232.965305,204,340,505,P3,10
1751611233.0063813,203,341,507,P3,10
1751611233.0328348,202,343,508,P3,10
1751611233.0750442,201,345,508,P3,10
1751611233.1064312,200,346,511,P3,10
1751611233.1321156,199,347,512,P3,10
1751611233.1635284,200,347,510,P3,10
1751611233.2110407,199,346,511,P3,10
1751611233.2426848,199,346,511,P3,10
1751611233.2777662,199,347,512,P3,10
1751611233.3084962,200,346,511,P3,10
1751611233.3332014,200,346,511,P3,10
1751611233.3781168,200,346,512,P3,10
1751611233.4127495,200,346,512,P3,10
1751611233.4326396,200,346,512,P3,10
1751611233.4761531,199,346,512,P3,10
1751611233.5070183,199,346,511,P3,10
1751611233.5386274,200,346,512,P3,10
1751611234,200,346,512,P3,10
1751611233.607222,200,346,512,P3,10
1751611233.6335108,200,346,512,P3,10
1751611233.6652544,199,346,512,P3,10
1751611233.7073636,200,346,512,P3,10
1751611233.7443078,200,345,512,P3,10
1751611233.7626054,200,344,512,P3,10
1751611233.807257,200,342,511,P3,10
1751611233.8444247,200,338,505,P3,10
1751611233.8758366,200,332,506,P3,10
1751611233.9074657,202,325,500,P3,10
1751611233.939314,205,316,509,P3,10
1751611233.9708166,208,303,488,P3,10
1751611234.0073366,214,290,479,P3,10
1751611234.0339615,218,274,475,P3,10
1751611234.0770097,225,257,582,P3,10
1751611234.1074843,232,238,604,P3,10
1751611234.1435146,238,216,627,P3,10
1751611234.1640382,244,194,651,P3,10
1751611234.2096486,252,169,683,P3,10
1751611234.2416594,255,143,714,P3,10
1751611234.277063,249,103,973,P3,10
1751611235.6849096,258,93,970,P3,11
1751611235.7115672,259,155,699,P3,11
1751611235.7399426,244,193,653,P3,11
1751611235.7745101,231,228,428,P3,11
1751611235.8095274,226,256,596,P3,11
1751611235.835184,215,272,446,P3,11
1751611235.8684173,209,288,458,P3,11
1751611235.9115415,206,304,462,P3,11
1751611235.9357092,201,314,468,P3,11
1751611235.9687257,199,320,474,P3,11
1751611236.0097227,200,326,480,P3,11
1751611236.0352652,202,330,485,P3,11
1751611236.0686839,203,335,493,P3,11
1751611236.1097958,205,339,497,P3,11
1751611236.136212,205,342,499,P3,11
1751611236.1773543,204,343,504,P3,11
1751611236.2028618,202,346,508,P3,11
1751611236.2434752,200,350,510,P3,11
1751611236.2690048,199,350,510,P3,11
1751611236,199,350,509,P3,11
1751611236.3432207,199,350,512,P3,11
1751611236.3670988,200,350,512,P3,11
1751611236.4102466,200,349,511,P3,11
1751611236.445376,200,350,511,P3,11
1751611236.4771247,200,349,512,P3,11
1751611236.5089214,201,348,512,P3,11
1751611236.5406606,202,348,512,P3,11
1751611236.5723987,202,348,512,P3,11
1751611236.6105254,201,348,511,P3,11
1751611236.6357014,202,348,512,P3,11
1751611236.6672192,202,348,512,P3,11
1751611236.7122881,202,348,512,P3,11
1751611236.7468247,201,349,512,P3,11
1751611236.7654965,201,348,512,P3,11
1751611236.8104627,201,349,512,P3,11
1751611236.843264,201,348,512,P3,11
1751611236.874995,201,349,512,P3,11
1751611236.9085367,201,348,512,P3,11
1751611236.9427204,201,348,512,P3,11
1751611236.9748569,201,349,511,P3,11
1751611237.0115352,201,349,511,P3,11
1751611237.0383594,201,348,511,P3,11
1751611237.0701706,201,349,511,P3,11
1751611237.1020744,201,348,511,P3,11
1751611237.1413684,202,348,510,P3,11
1751611237.1670907,202,346,509,P3,11
1751611237.1988604,201,342,507,P3,11
1751611237.2423604,201,337,502,P3,11
1751611237.2767472,201,333,501,P3,11
1751611237.309887,203,326,500,P3,11
1751611237,204,319,494,P3,11
1751611237.3636706,206,309,487,P3,11
1751611237.4094641,207,296,479,P3,11
1751611237.4426525,210,280,566,P3,11
1751611237.475913,213,263,576,P3,11
1751611237.4999056,217,242,593,P3,11
1751611237.5423276,222,221,621,P3,11
1751611237.5750048,226,193,650,P3,11
1751611237.609367,218,155,690,P3,11
1751611237.6432314,230,125,885,P3,11
1751611239,267,207,409,P3,12
1751611239.1394093,245,243,423,P3,12
1751611239.1725233,222,271,436,P3,12
1751611239.205747,210,294,447,P3,12
1751611239.247822,204,309,457,P3,12
1751611239.2766314,200,319,462,P3,12
1751611239.3055203,197,326,472,P3,12
1751611239.3388948,196,331,474,P3,12
1751611239.372806,194,334,479,P3,12
1751611239.413951,193,338,487,P3,12
1751611239,194,341,490,P3,12
1751611239,196,343,496,P3,12
1751611239.505746,198,345,502,P3,12
1751611239.5454283,200,344,503,P3,12
1751611239.5736058,201,344,504,P3,12
1751611239.6138308,201,344,506,P3,12
1751611239.6462727,201,344,506,P3,12
1751611239.673179,202,344,507,P3,12
1751611239.7141917,202,345,509,P3,12
1751611239.7471719,202,345,509,P3,12
1751611239.779749,202,345,509,P3,12
1751611239.8141568,201,346,509,P3,12
1751611239.8463924,201,346,509,P3,12
1751611239.8777878,201,346,510,P3,12
1751611239.9146867,201,346,510,P3,12
1751611239.9446645,201,346,509,P3,12
1751611239.9764056,201,346,509,P3,12
1751611240.018212,201,346,510,P3,12
1751611240.0400448,201,346,509,P3,12
1751611240.0786278,201,346,509,P3,12
1751611240.1095908,201,346,510,P3,12
1751611240.1349423,201,346,509,P3,12
1751611240.1668618,201,346,510,P3,12
1751611240.2030914,201,346,509,P3,12
1751611240.2485821,201,346,509,P3,12
1751611240.2804382,201,345,509,P3,12
1751611240.3144553,200,345,507,P3,12
1751611240.3440728,199,343,504,P3,12
1751611240.3768353,199,340,502,P3,12
1751611240.4144523,199,331,500,P3,12
1751611240.4437969,201,319,501,P3,12
1751611240.4755726,206,302,544,P3,12
1751611240.507313,212,280,567,P3,12
1751611240.5388162,220,253,586,P3,12
1751611240.5702746,228,221,625,P3,12
1751611240.6147068,237,187,661,P3,12
1751611240.6370933,245,146,696,P3,12
1751611242.2561584,244,167,400,P3,13
1751611242.2755365,236,191,410,P3,13
1751611242.3088996,231,211,420,P3,13
1751611242.3422954,228,237,430,P3,13
1751611242.3766828,223,256,441,P3,13
1751611242.4093554,221,271,448,P3,13
1751611242.4437711,218,284,456,P3,13
1751611242.4808846,215,293,460,P3,13
1751611242.5162132,213,302,465,P3,13
1751611242.5438468,211,307,471,P3,13
1751611242.5849657,210,314,473,P3,13
1751611242.6132982,207,318,477,P3,13
1751611242.6470695,204,322,479,P3,13
1751611242.6799464,203,326,483,P3,13
1751611242.7046123,201,329,486,P3,13
1751611242.7502484,199,331,488,P3,13
1751611242.7823422,199,333,490,P3,13
1751611242.8145275,198,334,492,P3,13
1751611242.8470464,199,335,496,P3,13
1751611242.8785932,199,335,497,P3,13
1751611242.9164379,199,336,497,P3,13
1751611242.9424329,200,337,500,P3,13
1751611242.9745286,200,338,499,P3,13
1751611243.0166247,200,339,500,P3,13
1751611243.0439696,200,340,502,P3,13
1751611243.075544,200,341,499,P3,13
1751611243.1167667,201,342,500,P3,13
1751611243.1390505,201,343,501,P3,13
1751611243.1866834,202,343,500,P3,13
1751611243.2189946,203,344,502,P3,13
1751611243.236873,204,344,501,P3,13
1751611243.2795823,204,344,502,P3,13
1751611243.3167558,204,343,501,P3,13
1751611243.3482757,204,343,501,P3,13
1751611243.3810084,203,342,500,P3,13
1751611243.4166098,203,341,498,P3,13
1751611243.4443448,203,340,500,P3,13
1751611243.4758055,202,340,499,P3,13
1751611243.5168426,202,339,500,P3,13
1751611243.543458,202,339,498,P3,13
1751611243.5752914,202,339,499,P3,13
1751611243.6187558,202,339,500,P3,13
1751611243.6386158,202,340,503,P3,13
1751611243.6703227,202,340,502,P3,13
1751611243.717142,202,340,502,P3,13
1751611243.748348,202,340,503,P3,13
1751611243.7810035,202,340,504,P3,13
1751611243.8170488,202,340,504,P3,13
1751611243.8450751,202,340,504,P3,13
1751611243.8765373,202,339,503,P3,13
1751611243.9171846,203,339,505,P3,13
1751611243.940419,203,339,504,P3,13
1751611243.9724905,204,339,505,P3,13
1751611244.0201554,204,340,508,P3,13
1751611244.0398347,204,341,506,P3,13
1751611244.0823815,204,343,507,P3,13
1751611244.1177647,204,344,508,P3,13
1751611244.1496344,204,345,510,P3,13
1751611244.183478,204,345,509,P3,13
1751611244.2140453,204,344,510,P3,13
1751611244.2498205,204,345,510,P3,13
1751611244.279398,204,345,510,P3,13
1751611244,204,345,511,P3,13
1751611244.3426566,204,344,509,P3,13
1751611244.3743799,204,344,510,P3,13
1751611244.4074647,204,345,512,P3,13
1751611244.438855,204,345,511,P3,13
1751611244.4708037,204,344,511,P3,13
1751611244.5028846,204,342,513,P3,13
1751611244.5485895,207,336,509,P3,13
1751611244.5834363,208,329,507,P3,13
1751611244.6187308,211,317,504,P3,13
1751611244.6341667,214,304,547,P3,13
1751611244.6824145,219,284,563,P3,13
1751611244.7142391,225,262,586,P3,13
1751611244.745807,231,238,601,P3,13
1751611244.7777174,236,209,634,P3,13
1751611244.8186073,243,176,674,P3,13
1751611244.8749845,245,93,961,P3,13
1751611246,237,131,390,P3,14
1751611246.1843197,243,178,400,P3,14
1751611246.2154136,239,221,412,P3,14
1751611246.2488348,232,251,425,P3,14
1751611246.2798886,225,267,435,P3,14
1751611246.3189087,219,286,446,P3,14
1751611246.3466196,216,304,460,P3,14
1751611246.3800387,212,315,469,P3,14
1751611246.419152,209,324,476,P3,14
1751611246.4470937,206,330,482,P3,14
1751611246.480301,203,335,492,P3,14
1751611246.5191605,202,339,498,P3,14
1751611246.5473423,201,343,501,P3,14
1751611246.5802665,201,345,505,P3,14
1751611247,201,347,507,P3,14
1751611246.647101,201,347,510,P3,14
1751611246.6810484,201,347,512,P3,14
1751611246.7193508,201,347,511,P3,14
1751611246.754172,200,348,511,P3,14
1751611246.7790496,200,348,511,P3,14
1751611246.8193297,200,348,512,P3,14
1751611246.8424675,200,348,511,P3,14
1751611246.8862135,200,348,511,P3,14
1751611246.9080753,200,348,510,P3,14
1751611246.9396374,200,348,512,P3,14
1751611246.984674,200,348,512,P3,14
1751611247.0028338,200,347,511,P3,14
1751611247.0500267,200,346,512,P3,14
1751611247.0816529,200,345,511,P3,14
1751611247.1193373,200,342,509,P3,14
1751611247.1476874,200,338,504,P3,14
1751611247.1849256,201,332,502,P3,14
1751611247.2107058,202,326,500,P3,14
1751611247.242623,203,319,494,P3,14
1751611247.2774088,205,311,496,P3,14
1751611247.3096128,206,301,488,P3,14
1751611247.341473,206,290,479,P3,14
1751611247.3731868,208,276,473,P3,14
1751611247.4205134,209,262,466,P3,14
1751611247.4511964,212,245,592,P3,14
1751611247.4836903,214,227,616,P3,14
1751611247.517723,218,207,635,P3,14
1751611247.5529146,222,186,658,P3,14
1751611247.5940833,227,160,688,P3,14
1751611247.6236386,227,129,852,P3,14
1751611249.4840155,256,132,1016,P3,15
1751611249.5179632,253,172,682,P3,15
1751611249.5502155,242,198,402,P3,15
1751611249.5882678,237,225,413,P3,15
1751611249.6126077,230,245,420,P3,15
1751611249.6457722,227,263,430,P3,15
1751611249.677989,226,280,438,P3,15
1751611249.7097788,224,291,449,P3,15
1751611249.7413085,221,301,458,P3,15
1751611249.7771218,218,310,466,P3,15
1751611249.8103466,216,316,474,P3,15
1751611249.8524683,214,322,481,P3,15
1751611249.8857968,212,327,488,P3,15
1751611249.9218194,209,330,492,P3,15
1751611249.949596,206,333,497,P3,15
1751611250,204,335,501,P3,15
1751611250.018516,204,335,504,P3,15
1751611250.0445423,203,336,505,P3,15
1751611250.076707,203,338,509,P3,15
1751611250.1105423,203,339,511,P3,15
1751611250.1563225,203,340,512,P3,15
1751611250.1770506,203,343,512,P3,15
1751611250.208992,203,344,511,P3,15
1751611250.2449841,202,345,512,P3,15
1751611250.2888947,202,345,513,P3,15
1751611250.3091614,202,345,512,P3,15
1751611250.3545635,202,344,511,P3,15
1751611250.3863955,202,345,510,P3,15
1751611250.418186,202,345,511,P3,15
1751611250.4511282,202,346,512,P3,15
1751611250.4825277,203,345,512,P3,15
1751611250.5141342,203,345,511,P3,15
1751611250.5460162,202,345,512,P3,15
1751611250.577636,202,345,511,P3,15
1751611250.6097674,203,345,511,P3,15
1751611250.643316,202,345,511,P3,15
1751611250.6754773,202,345,511,P3,15
1751611250.709867,202,345,512,P3,15
1751611250.7413626,202,345,511,P3,15
1751611250.7731671,202,345,512,P3,15
1751611251,202,345,511,P3,15
1751611250.8531573,202,344,511,P3,15
1751611250.8864865,202,344,512,P3,15
1751611250.9184313,202,344,512,P3,15
1751611250.9515338,201,344,512,P3,15
1751611250.9812949,202,343,513,P3,15
